source_id,source_title,source_cluster,target_id,target_title,target_cluster,anchor_text,is_cross_cluster
5512,Dog Behaviour Explained: Understanding Your Dog&#8217;s Body Language and Actions,Dog Supplies,5933,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",Dog Supplies,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",False
5512,Dog Behaviour Explained: Understanding Your Dog&#8217;s Body Language and Actions,Dog Supplies,5462,Dog Training Terminology Explained: Key Concepts for New Owners,Dog Training,Dog Training Terminology,True
5512,Dog Behaviour Explained: Understanding Your Dog&#8217;s Body Language and Actions,Dog Supplies,5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Dog Supplies,Dog Play Styles Explained,False
5512,Dog Behaviour Explained: Understanding Your Dog&#8217;s Body Language and Actions,Dog Supplies,5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,Puppy Development Stages,True
5512,Dog Behaviour Explained: Understanding Your Dog&#8217;s Body Language and Actions,Dog Supplies,4571,Pet First Aid Basics: What Every Owner Should Know,Other,Pet First Aid Basics: What Every Owner Should Know,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,4410,Cat Enrichment Activities Beyond Toys: Complete Guide,Indoor Cats,Cat Enrichment Beyond Toys,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Toys,Dog Toy Enrichment Beyond Fetch,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,Mental Stimulation Toys For Dogs,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,Where to Place Your Dog’s Bed: Location and Comfort Tips,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,6044,Rotating Puzzle Complexity: Progressive Challenge for Smart Dogs,Dog Supplies,Rotating Puzzle Complexity: Progressive Challenge for Smart Dogs,True
5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Glossary,Pet Health Terminology: A Guide to Common Veterinary Terms,True
5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,True
5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How To Choose The Right Dog Bed Size,False
5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",True
5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,Dog Toy Durability Guide: What Lasts and What Does Not,True
5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,5930,Dog Toy Safety by Breed Size: Choosing the Right Size Toy,Dog Toys,Dog Toy Safety by Breed Size: Choosing the Right Size Toy,True
5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,True
5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,4415,Cat Toy Safety Guide: What Every Owner Should Know,Cat Toys,Cat Toy Safety Guide,True
5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Toys,Aggressive Chewer Toys,True
5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,4049,Best Puppy Collars UK (2026) – First Collar &#038; Harness Guide,Puppy Care,Best Puppy Collars UK (2026) – First Collar & Harness Guide,False
5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,4791,How to Choose the Right Dog Training Treats,Dog Training,Choosing Training Treats,True
5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,5421,Puppy-Safe Dog Toys: What to Look For and What to Avoid,Dog Toys,Puppy-Safe Dog Toys,True
5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,Dog Toy Durability Guide: What Lasts and What Does Not,False
5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,5420,Dog Toy Cleaning Guide: How to Keep Toys Hygienic,Dog Toys,Dog Toy Cleaning Guide,False
5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,5424,Aggressive Chewer Guide: Safe Toys for Power Chewers,Dog Toys,Aggressive Chewer Guide,False
5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,Pet Toy Safety Guide,True
5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,Dog Toy Rotation Guide,False
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",True
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,False
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,Dog Boredom Prevention,True
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,Toy Rotation Guide,False
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Toys,Dog Toy Enrichment: Beyond Basic Fetch,False
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,Mental Stimulation for Dogs,True
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,Dog Food,dry dog food guide,True
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Dog Supplies,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Toy Safety Guide,False
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,Toy Lifespan Guide,False
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,Puppy Development Stages: A Complete Guide from Birth to Maturity,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Other,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Glossary,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Cat Supplies,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Dog Supplies,Dog Play Styles Explained: Understanding How Your Dog Plays,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5414,Cat Toy Types Explained: A Complete Glossary,Cat Toys,Cat Toy Types Explained: A Complete Glossary,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Cat Toys,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Dog Training,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Beds,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Glossary,Pet Health Terminology: A Guide to Common Veterinary Terms,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5519,Indoor Cat Care: A Complete Guide to Keeping House Cats Happy and Healthy,Indoor Cats,Indoor Cat Care: A Complete Guide to Keeping House Cats Happy and Healthy,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",False
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,5462,Dog Training Terminology Explained: Key Concepts for New Owners,Dog Training,Dog Training Terminology Explained: Key Concepts for New Owners,True
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Dog Supplies,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5511,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",Other,"Pet Enrichment Explained: Types, Benefits, and Practical Ideas",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Toys,Enrichment Beyond Basic Fetch,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,Toy Rotation,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,Puppy Development Stages: A Complete Guide from Birth to Maturity,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Other,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Glossary,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Cat Supplies,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5415,Dog Play Styles Explained: Understanding How Your Dog Plays,Dog Supplies,Dog Play Styles Explained: Understanding How Your Dog Plays,False
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5414,Cat Toy Types Explained: A Complete Glossary,Cat Toys,Cat Toy Types Explained: A Complete Glossary,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Cat Toys,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5523,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",Dog Training,"Dog Training Equipment Explained: Tools, Uses, and What to Avoid",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5522,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",Dog Beds,"Orthopaedic Care for Dogs: Joint Health, Mobility, and Support",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5521,Pet Health Terminology: A Guide to Common Veterinary Terms,Glossary,Pet Health Terminology: A Guide to Common Veterinary Terms,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5519,Indoor Cat Care: A Complete Guide to Keeping House Cats Happy and Healthy,Indoor Cats,Indoor Cat Care: A Complete Guide to Keeping House Cats Happy and Healthy,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5509,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",Other,"Pet Toy Safety: Understanding Materials, Hazards, and Standards",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,5462,Dog Training Terminology Explained: Key Concepts for New Owners,Dog Training,Dog Training Terminology Explained: Key Concepts for New Owners,True
5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,6045,Safe Multi-Dog Toy Management: Preventing Resource Guarding,Dog Toys,Safe Multi-Dog Toy Management: Preventing Resource Guarding,True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5935,Dog Toy Storage and Organisation: Keeping Toys Clean and Accessible,Dog Toys,Dog Toy Storage and Organisation: Keeping Toys Clean and Accessible,False
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety,False
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,Mental Stimulation Toys,False
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5471,"Dog Boredom Prevention: Signs, Solutions, and Enrichment Ideas",Dog Supplies,Boredom Prevention,True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5520,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",Dog Health,"Dog Health Basics: Common Conditions, Prevention, and When to See a Vet",True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5508,Puppy Development Stages: A Complete Guide from Birth to Maturity,Puppy Care,Puppy Development Stages: A Complete Guide from Birth to Maturity,True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5483,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,Dog Toys,Dog Toy Lifespan: When to Replace Toys and How to Extend Their Life,False
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Other,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5460,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,Glossary,Pet Nutrition Terminology: A Guide to Common Terms on Pet Food Labels,True
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,5458,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,Cat Supplies,Cat Scratching Behaviour Explained: Why Cats Scratch and How to Help,True
