post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,weak_semantic_reinforcement,microchip,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'microchip'
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,weak_semantic_reinforcement,BVA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'BVA'
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,weak_semantic_reinforcement,enrichment,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'enrichment'
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,weak_semantic_reinforcement,tug toy,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'tug toy'
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,weak_semantic_reinforcement,nylon chew,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'nylon chew'
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
