post_id,title,cluster,term,definition_text,insertion_location,priority
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,interactive toy,"Interactive toy -- a toy designed for play between pet and owner, or one that responds to the pet's actions.",In glossary block at end of post,high
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,lick mat,Lick mat -- a textured silicone mat you spread soft food onto; the repetitive licking soothes anxious dogs.,In glossary block at end of post,high
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,nylon chew,"Nylon chew -- a hard synthetic chew toy that lasts longer than natural materials, suitable for aggressive chewers.",In glossary block at end of post,high
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",After first mention,medium
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
6042,Enrichment by Breed Group: Tailoring Play to Your Dog’s Instincts,Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",After first mention,medium
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,puzzle feeder,"Puzzle feeder -- a toy that hides treats inside compartments, making the dog work to get the food out.",In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,interactive toy,"Interactive toy -- a toy designed for play between pet and owner, or one that responds to the pet's actions.",In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,tug toy,Tug toy -- a rope or fabric toy built for two-way pulling games between dog and handler.,In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,flirt pole,"Flirt pole -- a long stick with a lure on a string at the end, used for chase-and-catch exercise.",In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,stuffable toy,Stuffable toy -- a hollow rubber or silicone toy you can fill with treats or paste to keep a dog occupied.,In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,nylon chew,"Nylon chew -- a hard synthetic chew toy that lasts longer than natural materials, suitable for aggressive chewers.",In glossary block at end of post,high
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",After first mention,medium
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",After first mention,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,desensitisation,"Desensitisation -- gradually exposing a dog to a trigger (sound, object, situation) at low intensity so it learns to stay calm.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,resource guarding,"Resource guarding -- when a dog becomes protective or aggressive over food, toys, or other valued items.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,puzzle feeder,"Puzzle feeder -- a toy that hides treats inside compartments, making the dog work to get the food out.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,interactive toy,"Interactive toy -- a toy designed for play between pet and owner, or one that responds to the pet's actions.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,tug toy,Tug toy -- a rope or fabric toy built for two-way pulling games between dog and handler.,After first mention,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,flirt pole,"Flirt pole -- a long stick with a lure on a string at the end, used for chase-and-catch exercise.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,snuffle mat,"Snuffle mat -- a fabric mat with deep loops where treats are hidden, encouraging dogs to sniff and forage.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,lick mat,Lick mat -- a textured silicone mat you spread soft food onto; the repetitive licking soothes anxious dogs.,In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,stuffable toy,Stuffable toy -- a hollow rubber or silicone toy you can fill with treats or paste to keep a dog occupied.,In glossary block at end of post,high
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,nylon chew,"Nylon chew -- a hard synthetic chew toy that lasts longer than natural materials, suitable for aggressive chewers.",After first mention,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",After first mention,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,desensitisation,"Desensitisation -- gradually exposing a dog to a trigger (sound, object, situation) at low intensity so it learns to stay calm.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,resource guarding,"Resource guarding -- when a dog becomes protective or aggressive over food, toys, or other valued items.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,puzzle feeder,"Puzzle feeder -- a toy that hides treats inside compartments, making the dog work to get the food out.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,interactive toy,"Interactive toy -- a toy designed for play between pet and owner, or one that responds to the pet's actions.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,tug toy,Tug toy -- a rope or fabric toy built for two-way pulling games between dog and handler.,In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,flirt pole,"Flirt pole -- a long stick with a lure on a string at the end, used for chase-and-catch exercise.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,snuffle mat,"Snuffle mat -- a fabric mat with deep loops where treats are hidden, encouraging dogs to sniff and forage.",In glossary block at end of post,high
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,dental chew,Dental chew -- a hard treat or toy designed to scrape plaque from teeth during chewing.,In glossary block at end of post,high
